,REFTYPE,SESSION_IDENTIFIER,FRAME,WORLDPOSX,WORLDPOSY,WORLDPOSZ
3346,RIGHT,14023301428294605882,5282,-641.8076171875,828.9000854492188,3.667144536972046
3347,RIGHT,14023301428294605882,5284,-639.474853515625,829.5309448242188,3.65437912940979
3348,RIGHT,14023301428294605882,5288,-636.1017456054688,830.4513549804688,3.633292436599731
3349,RIGHT,14023301428294605882,5291,-633.7109985351562,831.110595703125,3.618274211883545
3350,RIGHT,14023301428294605882,5293,-631.3008422851562,831.782470703125,3.602187395095825
3351,RIGHT,14023301428294605882,5799,-336.6418151855469,668.7613525390625,3.223273038864136
3352,RIGHT,14023301428294605882,1375,411.0608825683594,11.962295532226562,3.2477848529815674
3353,RIGHT,14023301428294605882,1376,411.9945373535156,11.142292976379396,3.253015756607056
3354,RIGHT,14023301428294605882,1377,412.7003173828125,10.526095390319824,3.25464415550232
3355,RIGHT,14023301428294605882,4947,-726.3687744140625,771.7877197265625,3.818864107131958
3356,RIGHT,14023301428294605882,4948,-726.4830322265625,772.4622802734375,3.823012828826904
3357,RIGHT,14023301428294605882,4951,-726.7462158203125,773.9913330078125,3.832629442214966
3358,RIGHT,14023301428294605882,4958,-727.5552368164062,778.5301513671875,3.863697290420532
3359,RIGHT,14023301428294605882,4962,-727.8950805664062,780.3843383789062,3.876874685287476
3360,RIGHT,14023301428294605882,4969,-728.5531616210938,783.9739990234375,3.900829553604126
3361,RIGHT,14023301428294605882,4972,-728.7455444335938,785.0145263671875,3.908374309539795
3362,RIGHT,14023301428294605882,4973,-728.8392944335938,785.5199584960938,3.9120144844055176
3363,RIGHT,14023301428294605882,4976,-729.10400390625,786.9430541992188,3.9207358360290527
3364,RIGHT,14023301428294605882,5496,-469.9192810058594,853.8799438476562,2.665166139602661
3365,RIGHT,14023301428294605882,5497,-469.3268737792969,853.3726806640625,2.6608357429504395
3366,RIGHT,14023301428294605882,5498,-468.74029541015625,852.8572387695312,2.6560604572296143
3367,RIGHT,14023301428294605882,5930,-280.3774108886719,730.1320190429688,2.655733585357666
3368,RIGHT,14023301428294605882,6061,-230.74717712402344,759.9490966796875,2.501777648925781
3369,RIGHT,14023301428294605882,6624,90.052001953125,472.4527893066406,3.1454761028289795
3370,RIGHT,14023301428294605882,6630,93.32740020751952,469.2300415039063,3.124228239059448
3371,RIGHT,14023301428294605882,6631,93.80858612060548,468.7615966796875,3.121633768081665
3372,RIGHT,14023301428294605882,6632,94.44525146484376,468.1429138183594,3.118884563446045
3373,RIGHT,14023301428294605882,6635,96.01126098632812,466.6262512207031,3.112753629684448
3374,RIGHT,14023301428294605882,6637,96.9308853149414,465.7386779785156,3.109292507171631
3375,RIGHT,14023301428294605882,6639,97.98535919189452,464.7223205566406,3.104278564453125
3376,RIGHT,14023301428294605882,5800,-336.0972900390625,668.913818359375,3.2218785285949707
3377,RIGHT,14023301428294605882,5801,-335.6858825683594,669.0391845703125,3.220891237258911
3378,RIGHT,14023301428294605882,1378,413.6495056152344,9.702689170837402,3.25701642036438
3379,RIGHT,14023301428294605882,1380,415.0859680175781,8.465995788574219,3.2612380981445312
3380,RIGHT,14023301428294605882,1381,416.0537414550781,7.638654708862305,3.2660605907440186
3381,RIGHT,14023301428294605882,1382,416.782958984375,7.018217086791992,3.2715060710906982
3382,RIGHT,14023301428294605882,1383,417.5174865722656,6.395318984985352,3.275603771209717
3383,RIGHT,14023301428294605882,1385,418.99658203125,5.146080017089844,3.2807693481445312
3384,RIGHT,14023301428294605882,1387,420.48974609375,3.890026092529297,3.280225276947021
3385,RIGHT,14023301428294605882,1388,421.49066162109375,3.048989534378052,3.2819366455078125
3386,RIGHT,14023301428294605882,5623,-401.0291748046875,743.252685546875,2.9880306720733643
3387,RIGHT,14023301428294605882,5626,-399.2578430175781,740.2068481445312,2.999685049057007
3388,RIGHT,14023301428294605882,5628,-398.0246887207031,738.1065063476562,3.0070180892944336
3389,RIGHT,14023301428294605882,5634,-395.04827880859375,733.0925903320312,3.0244028568267822
3390,RIGHT,14023301428294605882,5638,-392.6221923828125,729.0579223632812,3.0426714420318604
3391,RIGHT,14023301428294605882,5647,-388.1740417480469,721.7906494140625,3.0689914226531982
3392,RIGHT,14023301428294605882,1393,425.8069152832031,-0.5743987560272217,3.292987108230591
3393,RIGHT,14023301428294605882,1396,428.3914489746094,-2.7452611923217773,3.2876639366149902
3394,RIGHT,14023301428294605882,1398,429.9590148925781,-4.06429386138916,3.279534339904785
3395,RIGHT,14023301428294605882,6023,-252.6929473876953,755.5147705078125,2.5632200241088867
3396,RIGHT,14023301428294605882,6026,-250.9154357910156,756.21923828125,2.5533206462860107
3397,RIGHT,14023301428294605882,6029,-249.7353515625,756.6522216796875,2.548626661300659
3398,RIGHT,14023301428294605882,6033,-247.9811553955078,757.2470703125,2.540044069290161
3399,RIGHT,14023301428294605882,6037,-245.5775604248047,757.9718017578125,2.529031991958618
3400,RIGHT,14023301428294605882,6038,-244.80943298339844,758.1810913085938,2.526472330093384
3401,RIGHT,14023301428294605882,6039,-244.22560119628903,758.3319702148438,2.524794816970825
3402,RIGHT,14023301428294605882,6041,-243.6345977783203,758.4778442382812,2.523317575454712
3403,RIGHT,14023301428294605882,6042,-242.83865356445312,758.6633911132812,2.521800994873047
3404,RIGHT,14023301428294605882,6046,-240.18362426757807,759.1910400390625,2.5150763988494877
3405,RIGHT,14023301428294605882,6047,-239.5580902099609,759.2943725585938,2.5149409770965576
3406,RIGHT,14023301428294605882,2236,590.9019165039062,-484.0993957519531,3.320496797561645
3407,RIGHT,14023301428294605882,2237,590.960205078125,-485.0779418945313,3.325711250305176
3408,RIGHT,14023301428294605882,2238,591.005126953125,-485.8232421875,3.3299055099487305
3409,RIGHT,14023301428294605882,2239,591.067626953125,-486.8238525390625,3.3356387615203857
3410,RIGHT,14023301428294605882,2240,591.115478515625,-487.5783386230469,3.340125799179077
3411,RIGHT,14023301428294605882,2241,591.165283203125,-488.3387145996094,3.3449318408966064
3412,RIGHT,14023301428294605882,2242,591.2322387695312,-489.3594970703125,3.3511946201324463
3413,RIGHT,14023301428294605882,5046,-730.0454711914062,806.139404296875,4.024583339691162
3414,RIGHT,14023301428294605882,6092,-208.76292419433597,755.5617065429688,2.531332969665528
3415,RIGHT,14023301428294605882,6096,-206.1446228027344,754.4249267578125,2.5379068851470947
3416,RIGHT,14023301428294605882,6101,-202.78939819335935,752.7454833984375,2.547623634338379
3417,RIGHT,14023301428294605882,6104,-200.7774353027344,751.6053466796875,2.552079439163208
3418,RIGHT,14023301428294605882,6640,98.43158721923828,464.2926025390625,3.10178017616272
3419,RIGHT,14023301428294605882,6641,98.8730239868164,463.8676452636719,3.0993921756744385
3420,RIGHT,14023301428294605882,6646,100.7449722290039,462.0669860839844,3.0876450538635254
3421,RIGHT,14023301428294605882,6647,101.16697692871094,461.6613159179688,3.085048198699951
3422,RIGHT,14023301428294605882,5003,-731.0604248046875,797.0623779296875,4.000654697418213
3423,RIGHT,14023301428294605882,5006,-731.2471313476562,798.0641479492188,4.0082621574401855
3424,RIGHT,14023301428294605882,5007,-731.2940063476562,798.3282470703125,4.010557651519775
3425,RIGHT,14023301428294605882,5011,-731.4686279296875,799.4251098632812,4.01668119430542
3426,RIGHT,14023301428294605882,5012,-731.5128173828125,799.7512817382812,4.017839431762695
3427,RIGHT,14023301428294605882,5013,-731.5418090820312,799.9913940429688,4.018195629119873
3428,RIGHT,14023301428294605882,5015,-731.59033203125,800.4617919921875,4.021021366119385
3429,RIGHT,14023301428294605882,5018,-731.6304321289062,800.9956665039062,4.024015426635742
3430,RIGHT,14023301428294605882,5019,-731.6409912109375,801.2202758789062,4.025746822357178
3431,RIGHT,14023301428294605882,5021,-731.6505126953125,801.7359008789062,4.030257225036621
3432,RIGHT,14023301428294605882,5024,-731.6265869140625,802.3778686523438,4.030068397521973
3433,RIGHT,14023301428294605882,5549,-442.4724731445313,815.048095703125,2.4583728313446045
3434,RIGHT,14023301428294605882,5884,-304.9767761230469,700.9015502929688,3.012669324874878
3435,RIGHT,14023301428294605882,5896,-296.950439453125,710.5242919921875,2.8764970302581787
3436,RIGHT,14023301428294605882,5898,-295.4634094238281,712.2876586914062,2.84944224357605
3437,RIGHT,14023301428294605882,5902,-292.56219482421875,715.7198486328125,2.7995972633361816
3438,RIGHT,14023301428294605882,5905,-290.6195678710937,718.010498046875,2.7674131393432617
3439,RIGHT,14023301428294605882,5919,-284.1542663574219,725.6266479492188,2.6856305599212646
3440,RIGHT,14023301428294605882,5925,-281.929443359375,728.277099609375,2.6673099994659424
3441,RIGHT,14023301428294605882,5928,-280.8153686523437,729.6085815429688,2.658925771713257
3442,RIGHT,14023301428294605882,2,109.94334411621094,467.951904296875,3.1369144916534424
3443,RIGHT,14023301428294605882,3,109.94334411621094,467.951904296875,3.1369144916534424
3444,RIGHT,14023301428294605882,4,109.94334411621094,467.951904296875,3.1369144916534424
3445,RIGHT,14023301428294605882,5,109.94334411621094,467.951904296875,3.1369144916534424
3446,RIGHT,14023301428294605882,6,109.94334411621094,467.951904296875,3.1369144916534424
3447,RIGHT,14023301428294605882,5256,-665.6839599609375,822.850341796875,3.7768235206604
3448,RIGHT,14023301428294605882,5271,-652.7877197265625,826.0262451171875,3.723098754882813
3449,RIGHT,14023301428294605882,5272,-651.8456420898438,826.2660522460938,3.7187211513519287
3450,RIGHT,14023301428294605882,5273,-650.5801391601562,826.5901489257812,3.712697982788086
3451,RIGHT,14023301428294605882,5275,-648.6642456054688,827.085205078125,3.703626155853272
3452,RIGHT,14023301428294605882,5277,-646.4044189453125,827.677490234375,3.6914877891540527
3453,RIGHT,14023301428294605882,1154,361.9358825683594,157.55406188964844,2.627596616744995
3454,RIGHT,14023301428294605882,1155,361.6994323730469,156.75987243652344,2.633626937866211
3455,RIGHT,14023301428294605882,1156,361.5231628417969,156.15753173828125,2.638577461242676
3456,RIGHT,14023301428294605882,1157,361.3483581542969,155.5490264892578,2.64446234703064
3457,RIGHT,14023301428294605882,1389,422.2460632324219,2.414808511734009,3.282637357711792
3458,RIGHT,14023301428294605882,1392,425.0376892089844,0.07130599766969681,3.291533708572388
3459,RIGHT,14023301428294605882,1399,431.0068664550781,-4.949038028717041,3.276787042617798
3460,RIGHT,14023301428294605882,1403,434.4391784667969,-7.858683109283447,3.263530969619751
3461,RIGHT,14023301428294605882,1404,435.2380981445313,-8.538506507873535,3.2600672245025635
3462,RIGHT,14023301428294605882,1405,436.303955078125,-9.446473121643066,3.2549612522125244
3463,RIGHT,14023301428294605882,1407,438.1854553222656,-11.054483413696287,3.242009401321411
3464,RIGHT,14023301428294605882,1408,438.9878540039063,-11.74192237854004,3.235562324523926
3465,RIGHT,14023301428294605882,1,109.94334411621094,467.951904296875,3.1369144916534424
3466,RIGHT,14023301428294605882,14,109.94334411621094,467.951904296875,3.1369144916534424
3467,RIGHT,14023301428294605882,15,109.94334411621094,467.951904296875,3.1369144916534424
3468,RIGHT,14023301428294605882,16,109.94334411621094,467.951904296875,3.1369144916534424
3469,RIGHT,14023301428294605882,20,109.94334411621094,467.951904296875,3.1369144916534424
3470,RIGHT,14023301428294605882,22,109.94334411621094,467.951904296875,3.1369144916534424
3471,RIGHT,14023301428294605882,24,109.94334411621094,467.951904296875,3.1369144916534424
3472,RIGHT,14023301428294605882,27,109.94334411621094,467.951904296875,3.1369144916534424
3473,RIGHT,14023301428294605882,33,109.94334411621094,467.951904296875,3.1369144916534424
3474,RIGHT,14023301428294605882,88,109.94334411621094,467.951904296875,3.1369144916534424
3475,RIGHT,14023301428294605882,90,109.94334411621094,467.951904296875,3.1369144916534424
3476,RIGHT,14023301428294605882,1636,641.833251953125,-237.8239288330078,2.840870857238769
3477,RIGHT,14023301428294605882,1637,642.9979248046875,-239.5305328369141,2.838810443878174
3478,RIGHT,14023301428294605882,2902,275.9619140625,-850.044921875,3.049779176712036
3479,RIGHT,14023301428294605882,2906,274.7500305175781,-850.8150024414062,3.042781114578247
3480,RIGHT,14023301428294605882,4045,-102.15189361572266,104.33045196533205,3.5899624824523926
3481,RIGHT,14023301428294605882,4047,-103.20852661132812,105.52098083496094,3.585469484329224
3482,RIGHT,14023301428294605882,4049,-104.00276947021484,106.41236114501952,3.5821807384490967
3483,RIGHT,14023301428294605882,4051,-104.79962158203124,107.30392456054688,3.578734874725342
3484,RIGHT,14023301428294605882,4053,-105.59716033935548,108.1935577392578,3.5750417709350586
3485,RIGHT,14023301428294605882,4056,-106.66283416748048,109.3783721923828,3.5702946186065674
3486,RIGHT,14023301428294605882,4058,-107.46580505371094,110.26838684082033,3.5668907165527344
3487,RIGHT,14023301428294605882,5087,-725.6458129882812,807.442138671875,3.9910926818847656
3488,RIGHT,14023301428294605882,5089,-725.4849853515625,807.445068359375,3.991349220275879
3489,RIGHT,14023301428294605882,5979,-266.11602783203125,746.7064819335938,2.612640380859375
3490,RIGHT,14023301428294605882,5985,-264.81500244140625,747.92724609375,2.6097183227539062
3491,RIGHT,14023301428294605882,5987,-264.41949462890625,748.2817993164062,2.608325242996216
3492,RIGHT,14023301428294605882,5993,-263.0816955566406,749.4236450195312,2.604086875915528
3493,RIGHT,14023301428294605882,5999,-261.8490295410156,750.3961181640625,2.599692344665528
3494,RIGHT,14023301428294605882,6003,-260.875,751.1089477539062,2.594964504241944
3495,RIGHT,14023301428294605882,6006,-260.03033447265625,751.6888427734375,2.591623306274414
3496,RIGHT,14023301428294605882,6012,-257.747802734375,753.0872802734375,2.5841784477233887
3497,RIGHT,14023301428294605882,6022,-253.1622009277344,755.3173217773438,2.56565260887146
3498,RIGHT,14023301428294605882,6034,-247.4389190673828,757.419921875,2.5374152660369877
3499,RIGHT,14023301428294605882,6036,-246.1444854736328,757.8101806640625,2.5313174724578857
3500,RIGHT,14023301428294605882,6590,73.63461303710938,488.6646728515625,3.259413003921509
3501,RIGHT,14023301428294605882,6592,74.90081787109375,487.41790771484375,3.25351619720459
3502,RIGHT,14023301428294605882,6594,75.99279022216797,486.34027099609375,3.2488691806793213
3503,RIGHT,14023301428294605882,6595,76.53926849365234,485.80023193359375,3.246394157409668
3504,RIGHT,14023301428294605882,6597,77.8112564086914,484.5420227050781,3.237593412399292
3505,RIGHT,14023301428294605882,5066,-727.4302368164062,807.3072509765625,4.013184070587158
3506,RIGHT,14023301428294605882,5068,-727.2466430664062,807.3306884765625,4.007444381713867
3507,RIGHT,14023301428294605882,5071,-726.9253540039062,807.3632202148438,4.000683784484863
3508,RIGHT,14023301428294605882,5079,-726.3281860351562,807.4088134765625,4.002982139587402
3509,RIGHT,14023301428294605882,5083,-725.9967651367188,807.4288330078125,3.995734691619873
3510,RIGHT,14023301428294605882,5095,-724.9031372070312,807.454833984375,3.988546133041382
3511,RIGHT,14023301428294605882,5108,-722.9404907226562,807.4733276367188,3.971969604492188
3512,RIGHT,14023301428294605882,5109,-722.7734985351562,807.4794311523438,3.969599723815918
3513,RIGHT,14023301428294605882,5112,-722.2842407226562,807.5114135742188,3.9719667434692383
3514,RIGHT,14023301428294605882,3618,-76.5545425415039,-383.4409484863281,3.494694471359253
3515,RIGHT,14023301428294605882,3619,-75.98968505859375,-382.0143127441406,3.4881393909454346
3516,RIGHT,14023301428294605882,3620,-75.42240905761719,-380.5846557617188,3.4816813468933105
3517,RIGHT,14023301428294605882,3621,-74.85228729248047,-379.14990234375,3.4751012325286865
3518,RIGHT,14023301428294605882,3622,-74.08804321289062,-377.2291564941406,3.4664671421051025
3519,RIGHT,14023301428294605882,3799,-11.063880920410156,-107.61460876464844,3.6276230812072754
3520,RIGHT,14023301428294605882,3801,-11.239957809448242,-105.97772979736328,3.6236090660095215
3521,RIGHT,14023301428294605882,3802,-11.382124900817873,-104.756591796875,3.61940598487854
3522,RIGHT,14023301428294605882,3803,-11.52872085571289,-103.53308868408205,3.614878416061402
3523,RIGHT,14023301428294605882,3804,-11.724957466125488,-101.9094696044922,3.608393669128418
3524,RIGHT,14023301428294605882,5069,-727.1089477539062,807.3453369140625,4.002645969390869
3525,RIGHT,14023301428294605882,5075,-726.6499633789062,807.3866577148438,4.00340461730957
3526,RIGHT,14023301428294605882,5077,-726.4663696289062,807.4000244140625,4.00377082824707
3527,RIGHT,14023301428294605882,5085,-725.84912109375,807.4346923828125,3.992384672164917
3528,RIGHT,14023301428294605882,5227,-687.5275268554688,817.6860961914062,3.8616552352905273
3529,RIGHT,14023301428294605882,5233,-683.9906616210938,818.5358276367188,3.848184823989868
3530,RIGHT,14023301428294605882,5235,-682.3685302734375,818.9213256835938,3.841740846633911
3531,RIGHT,14023301428294605882,5236,-681.6602172851562,819.0888061523438,3.8389110565185542
3532,RIGHT,14023301428294605882,5237,-680.703125,819.3143920898438,3.835253953933716
3533,RIGHT,14023301428294605882,5240,-679.2415771484375,819.6571655273438,3.829439163208008
3534,RIGHT,14023301428294605882,5241,-678.49951171875,819.8306884765625,3.826515674591065
3535,RIGHT,14023301428294605882,5246,-674.1639404296875,820.8438110351562,3.8094191551208496
3536,RIGHT,14023301428294605882,5247,-673.1100463867188,821.0905151367188,3.805355072021485
3537,RIGHT,14023301428294605882,5252,-669.6024780273438,821.9154663085938,3.791883230209351
3538,RIGHT,14023301428294605882,5253,-668.498046875,822.177978515625,3.7874035835266113
3539,RIGHT,14023301428294605882,5768,-347.7916259765625,669.175048828125,3.232491970062256
3540,RIGHT,14023301428294605882,5778,-345.39111328125,668.5278930664062,3.231412410736084
3541,RIGHT,14023301428294605882,6200,-141.8783721923828,695.9120483398438,2.8058278560638428
3542,RIGHT,14023301428294605882,6208,-133.732421875,688.0864868164062,2.833229780197144
3543,RIGHT,14023301428294605882,6212,-129.13525390625,683.6696166992188,2.855110645294189
3544,RIGHT,14023301428294605882,6216,-124.73977661132812,679.44775390625,2.876347541809082
3545,RIGHT,14023301428294605882,6228,-113.06644439697266,668.2359619140625,2.918567180633545
3546,RIGHT,14023301428294605882,6229,-111.96958923339844,667.1825561523438,2.924030303955078
3547,RIGHT,14023301428294605882,3805,-11.873842239379885,-100.69229125976562,3.603205442428589
3548,RIGHT,14023301428294605882,3806,-12.023392677307127,-99.47650146484376,3.5985541343688965
3549,RIGHT,14023301428294605882,4060,-108.27144622802734,111.1590805053711,3.5640528202056885
3550,RIGHT,14023301428294605882,4062,-109.34552764892578,112.34320831298828,3.561079263687134
3551,RIGHT,14023301428294605882,4064,-110.15679931640624,113.23501586914062,3.5586721897125244
3552,RIGHT,14023301428294605882,4066,-111.2483901977539,114.41289520263672,3.5556044578552246
3553,RIGHT,14023301428294605882,4202,-222.5108795166016,210.68557739257807,3.775930404663086
3554,RIGHT,14023301428294605882,4203,-223.2555084228516,211.3082427978516,3.7731993198394775
3555,RIGHT,14023301428294605882,4205,-223.99945068359372,211.9305725097656,3.770317077636719
3556,RIGHT,14023301428294605882,4206,-224.9838714599609,212.7539520263672,3.766426086425781
3557,RIGHT,14023301428294605882,4207,-225.7183380126953,213.3682098388672,3.763359785079956
3558,RIGHT,14023301428294605882,4208,-226.69073486328125,214.1814422607422,3.759761333465576
3559,RIGHT,14023301428294605882,5795,-338.2691345214844,668.4020385742188,3.2260935306549072
3560,RIGHT,14023301428294605882,5796,-337.8609313964844,668.4782104492188,3.2254951000213623
3561,RIGHT,14023301428294605882,6311,-43.037200927734375,604.2564697265625,3.254635095596313
3562,RIGHT,14023301428294605882,6312,-41.54832077026367,603.3369750976562,3.265452146530152
3563,RIGHT,14023301428294605882,6315,-38.02212524414063,601.2774047851562,3.3025596141815186
3564,RIGHT,14023301428294605882,6318,-33.025230407714844,598.5823974609375,3.357962846755981
3565,RIGHT,14023301428294605882,6326,-21.98103141784668,592.8275146484375,3.377033472061157
3566,RIGHT,14023301428294605882,6329,-18.325912475585938,590.6768798828125,3.3526487350463867
3567,RIGHT,14023301428294605882,5805,-334.2876892089844,669.5293579101562,3.2189483642578125
3568,RIGHT,14023301428294605882,5806,-333.8612365722656,669.6979370117188,3.2183287143707275
3569,RIGHT,14023301428294605882,5810,-331.8631591796875,670.6135864257812,3.215040683746338
3570,RIGHT,14023301428294605882,6233,-106.78687286376952,662.2054443359375,2.937505960464477
3571,RIGHT,14023301428294605882,6236,-103.39322662353516,658.9459228515625,2.95375919342041
3572,RIGHT,14023301428294605882,6241,-98.42242431640624,654.17138671875,2.982619524002075
3573,RIGHT,14023301428294605882,3807,-12.22287654876709,-97.85771942138672,3.591814517974853
3574,RIGHT,14023301428294605882,3808,-12.3726167678833,-96.64302825927734,3.587359666824341
3575,RIGHT,14023301428294605882,3809,-12.574527740478516,-95.03327178955078,3.5813941955566406
3576,RIGHT,14023301428294605882,3811,-12.726980209350586,-93.8268814086914,3.576523780822754
3577,RIGHT,14023301428294605882,2869,292.8670959472656,-839.5294189453125,3.104532480239868
3578,RIGHT,14023301428294605882,2870,291.8511657714844,-840.1301879882812,3.1009137630462646
3579,RIGHT,14023301428294605882,2872,290.3766174316406,-841.006103515625,3.1001298427581787
3580,RIGHT,14023301428294605882,2877,287.45709228515625,-842.7607421875,3.0986082553863525
3581,RIGHT,14023301428294605882,2878,286.64794921875,-843.254638671875,3.0963635444641118
3582,RIGHT,14023301428294605882,2880,285.33331298828125,-844.0669555664062,3.092945098876953
3583,RIGHT,14023301428294605882,2882,284.1477966308594,-844.8114013671875,3.089352607727051
3584,RIGHT,14023301428294605882,2883,283.67730712890625,-845.1099853515625,3.0875418186187744
3585,RIGHT,14023301428294605882,2897,278.0518798828125,-848.7168579101562,3.0602729320526123
3586,RIGHT,14023301428294605882,5817,-329.141845703125,672.273681640625,3.205250740051269
3587,RIGHT,14023301428294605882,5820,-328.0255432128906,673.1363525390625,3.199180841445923
3588,RIGHT,14023301428294605882,5823,-326.8820495605469,674.162353515625,3.193021535873413
3589,RIGHT,14023301428294605882,5825,-326.13787841796875,674.9199829101562,3.191274881362915
3590,RIGHT,14023301428294605882,5826,-325.8295288085937,675.2542114257812,3.1899240016937256
3591,RIGHT,14023301428294605882,6363,3.4162604808807373,567.6861572265625,3.4909257888793945
3592,RIGHT,14023301428294605882,6364,3.6984899044036874,567.0669555664062,3.4972481727600098
3593,RIGHT,14023301428294605882,6367,4.0677924156188965,566.2138061523438,3.5044894218444824
3594,RIGHT,14023301428294605882,6372,4.803097248077393,564.3740844726562,3.515032291412353
3595,RIGHT,14023301428294605882,6374,4.967155456542969,563.9453125,3.5169873237609863
3596,RIGHT,14023301428294605882,6382,5.429193496704102,562.7467651367188,3.5173044204711914
3597,RIGHT,14023301428294605882,6386,5.650761604309082,562.1859741210938,3.5176281929016118
3598,RIGHT,14023301428294605882,6389,5.926425933837891,561.499755859375,3.5178279876708984
3599,RIGHT,14023301428294605882,6390,6.021526336669922,561.2665405273438,3.517528533935547
3600,RIGHT,14023301428294605882,3041,201.63851928710935,-839.83740234375,3.114004850387573
3601,RIGHT,14023301428294605882,3042,200.9696502685547,-839.39501953125,3.1226611137390137
3602,RIGHT,14023301428294605882,3044,199.38882446289065,-838.3662719726562,3.141566038131714
3603,RIGHT,14023301428294605882,3357,-59.6972885131836,-706.9000854492188,3.1988658905029297
3604,RIGHT,14023301428294605882,3358,-60.27052307128906,-705.677978515625,3.1962730884552
3605,RIGHT,14023301428294605882,5791,-339.6424560546875,668.2132568359375,3.2276830673217773
3606,RIGHT,14023301428294605882,5798,-337.0484313964844,668.6577758789062,3.224172115325928
3607,RIGHT,14023301428294605882,5802,-335.2711181640625,669.174560546875,3.2201247215271
3608,RIGHT,14023301428294605882,5803,-334.85125732421875,669.3202514648438,3.219637155532837
3609,RIGHT,14023301428294605882,5807,-333.4330749511719,669.8764038085938,3.2176337242126465
3610,RIGHT,14023301428294605882,5808,-332.86138916015625,670.1292114257812,3.2166755199432373
3611,RIGHT,14023301428294605882,5809,-332.43267822265625,670.3301391601562,3.2160232067108154
3612,RIGHT,14023301428294605882,5811,-331.4393310546875,670.8375244140625,3.214272737503052
3613,RIGHT,14023301428294605882,5824,-326.55816650390625,674.4833374023438,3.1922733783721924
3614,RIGHT,14023301428294605882,5827,-325.5259094238281,675.5947265625,3.188779354095459
3615,RIGHT,14023301428294605882,5830,-324.43719482421875,676.8880615234375,3.187488317489624
3616,RIGHT,14023301428294605882,3360,-60.836181640625,-704.4507446289062,3.192689657211304
3617,RIGHT,14023301428294605882,3362,-62.124908447265625,-701.5690307617188,3.1854043006896973
3618,RIGHT,14023301428294605882,3363,-62.66266250610352,-700.32763671875,3.1862964630126958
3619,RIGHT,14023301428294605882,3365,-63.715309143066406,-697.8324584960938,3.192948579788208
3620,RIGHT,14023301428294605882,3366,-64.2308349609375,-696.579345703125,3.195526123046875
3621,RIGHT,14023301428294605882,3367,-64.73877716064453,-695.322509765625,3.1978142261505127
3622,RIGHT,14023301428294605882,3368,-65.23867797851562,-694.061767578125,3.201932668685913
3623,RIGHT,14023301428294605882,3369,-65.89347839355469,-692.3748168945312,3.20864200592041
3624,RIGHT,14023301428294605882,3372,-67.32073211669922,-688.5592041015625,3.212226867675781
3625,RIGHT,14023301428294605882,3611,-80.04192352294922,-392.3762817382813,3.5332655906677246
3626,RIGHT,14023301428294605882,6343,-4.9072747230529785,579.7767944335938,3.373764038085937
3627,RIGHT,14023301428294605882,6345,-3.993759870529175,578.766845703125,3.3803505897521973
3628,RIGHT,14023301428294605882,6350,-0.8761959075927734,574.88623046875,3.414475679397583
3629,RIGHT,14023301428294605882,6358,1.925535559654236,570.567626953125,3.460066795349121
3630,RIGHT,14023301428294605882,6362,3.180211067199707,568.183349609375,3.4858593940734863
3631,RIGHT,14023301428294605882,4579,-506.0223388671875,325.8329162597656,3.255319595336914
3632,RIGHT,14023301428294605882,4581,-508.9132385253906,328.25128173828125,3.252671241760254
3633,RIGHT,14023301428294605882,4584,-512.6556396484375,331.3990783691406,3.2398903369903564
3634,RIGHT,14023301428294605882,4587,-515.576171875,333.867431640625,3.218822717666626
3635,RIGHT,14023301428294605882,4588,-516.8296508789062,334.9292907714844,3.21052885055542
3636,RIGHT,14023301428294605882,4590,-519.7664794921875,337.42120361328125,3.1982524394989014
3637,RIGHT,14023301428294605882,4591,-521.0250244140625,338.4895324707031,3.1981208324432373
3638,RIGHT,14023301428294605882,4596,-526.5110473632812,343.1449279785156,3.206808090209961
3639,RIGHT,14023301428294605882,4604,-537.5983276367188,352.4601745605469,3.2107701301574707
3640,RIGHT,14023301428294605882,4605,-538.8870849609375,353.5329284667969,3.213364362716675
3641,RIGHT,14023301428294605882,4606,-540.6068115234375,354.9631042480469,3.221914768218994
3642,RIGHT,14023301428294605882,5091,-725.31787109375,807.447998046875,3.990880489349365
3643,RIGHT,14023301428294605882,6393,6.343400478363037,560.4906005859375,3.514617681503296
3644,RIGHT,14023301428294605882,6398,7.111269950866699,558.7108154296875,3.5062718391418457
3645,RIGHT,14023301428294605882,4470,-405.4689331054688,243.03712463378903,3.48154091835022
3646,RIGHT,14023301428294605882,4471,-405.9786376953125,243.4776306152344,3.483994245529175
3647,RIGHT,14023301428294605882,4485,-413.820556640625,250.1069793701172,3.5112671852111816
3648,RIGHT,14023301428294605882,4486,-414.7109069824219,250.84727478027344,3.5137081146240234
3649,RIGHT,14023301428294605882,4487,-415.39202880859375,251.4123687744141,3.5158140659332275
3650,RIGHT,14023301428294605882,4488,-416.0842590332031,251.9856719970703,3.517913341522217
3651,RIGHT,14023301428294605882,4489,-416.7847290039063,252.56480407714844,3.520122766494751
3652,RIGHT,14023301428294605882,4490,-417.7371826171875,253.35069274902344,3.5230674743652344
3653,RIGHT,14023301428294605882,4491,-418.4627685546875,253.9482421875,3.5247373580932617
3654,RIGHT,14023301428294605882,4492,-419.1990661621094,254.5535888671875,3.526036500930786
3655,RIGHT,14023301428294605882,2615,517.7579345703125,-725.6295166015625,3.874964714050293
